id,author,year,period_of_year,title,obj_plant,obj_animal,obj_ecosystem,communities_populations,obj_ecosystem_int,obj_landscape,obj_socioecological,obj_soil,obj_interactions,obj_climate,obj_litter,obj_others,exclusives,high_level,high_com,high_ecos,high_landscape,high_socio,object_of_study_anthropic,object_of_study_interaction,plant_seeds,plant_juvenile,plant_adults,plant_not_specified,atlantic_forest,amazon,cerrado,caatinga,pampa
955,"Yoh, N and Clarke, JA and LÃ³pez-Baucells, A and Mas, M and Bobrowiec, PED and Rocha, R and Meyer, CFJ",2022,2021-2025,Edge effects and vertical stratification of aerial insectivorous bats across the interface of primary-secondary Amazonian rainforest,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
956,"Ott, R. and Ott, A.P.",2014,2011-2015,"Abundance and seasonality of Bothriurus signatus (Arachnida, Scorpiones) in different vegetal formations in Sao Francisco de Paula, RS, Brazil",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
957,"Santiago, WR and Vasconcelos, SS and Kato, OR and Bispo, CJC and Rangel-Vasconcelos, LGT and Castellani, DC",2013,2011-2015,Soil mineral and microbial nitrogen in oil palm-based agroforestry systems in eastern Amazon,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
958,"Ott, R. and Brescovit, A.D.",2012,2011-2015,"Arauchemus, a new spider genus of the Echemus group (Araneae: Gnaphosidae: Echeminae) from Araucaria Forest areas in southern Brazil, with notes on habitat preferences and phenology",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
959,"FalcÃ£o, J.C.F. and DÃ¡ttilo, W. and Izzo, T.J.",2015,2011-2015,Efficiency of different planted forests in recovering biodiversity and ecological interactions in Brazilian Amazon,0,0,0,NA,1,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,,ant-plant,NA,NA,NA,NA,0,1,0,0,0
960,"Freitas, ND and da Silva, DKA and Escobar, IEC and da Silva, FSB and de Assis, DMA and Lins-e-Silva, ACB and Rodal, MJN and Maia, LC",2024,2021-2025,Beyond the surface: microbiological and biochemical attributes as indicators of soil quality in Atlantic Forest ecosystem,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
962,"Luz, RL and Leite, MFA and ZelarayÃ¡n, MC and Boddey, RM and Gehring, C",2020,2016-2020,Litter decomposition and nutrient release dynamics of leaves and roots of the babassu palm in eastern Amazonia,0,0,0,NA,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,,,,,,,0,1,0,0,0
963,"Melo, FPL and Arroyo-RodrÃ­guez, V and Fahrig, L and MartÃ­nez-Ramos, M and Tabarelli, M",2013,2011-2015,On the hope for biodiversity-friendly tropical landscapes,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
964,"da Silva, RD and Galvao, LS and dos Santos, JR and Silva, CVD and de Moura, YM",2014,2011-2015,Spectral/textural attributes from ALI/EO-1 for mapping primary and secondary tropical forests and studying the relationships with biophysical parameters,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
965,"Prado, H.M. and Murrieta, R.S.S. and Adams, C. and Brondizio, E.S.",2014,2011-2015,Local and scientific knowledge for assessing the use of fallows and mature forest by large mammals in SE Brazil: identifying singularities in folkecology,1,1,0,0,0,0,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,,0,0,0,1,1,0,0,0,0
966,"Bastos, F.M. and Faria, M.J.B. and Nunes-Freitas, A.F.",2023,2021-2025,"Inclusion criteria influence species richness, diversity and forest structure with implications to deforestation permits in Rio de Janeiro State, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
967,"Rowley, S. and LÃ³pez-Baucells, A. and Rocha, R. and Bobrowiec, P.E.D. and Meyer, C.F.J.",2024,2021-2025,Secondary forest buffers the effects of fragmentation on aerial insectivorous bat species following 30 years of passive forest restoration,0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
968,"Villar, N. and Medici, E.P.",2021,2021-2025,Large wild herbivores slow down the rapid decline of plant diversity in a tropical forest biodiversity hotspot,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
969,"Paula, FS and Rodrigues, JLM and Zhou, JZ and Wu, LY and Mueller, RC and Mirza, BS and Bohannan, BJM and NÃ¼sslein, K and Deng, Y and Tiedje, JM and Pellizari, VH",2014,2011-2015,"Land use change alters functional gene diversity, composition and abundance in Amazon forest soil microbial communities",0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
970,"Pinto-Leite, C.M. and Guerrero, A.C. and Brazil, T.K.",2008,2006-2010,Non-random patterns of spider species composition in an Atlantic rainforest,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
971,"Schmitt, J.L. and Windisch, P.G.",2012,2011-2015,"Caudex growth and phenology of Cyathea atrovirens (Langsd. & Fisch.) Domin (Cyatheaceae) in secondary forest, southern Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,1
972,"Moreira, A. and Fageria, N.K. and Garcia Y Garcia, A.",2011,2011-2015,"Soil Fertility, Mineral Nitrogen, and Microbial Biomass in Upland Soils of the Central Amazon under Different Plant Covers",0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
973,"Godinho Cassol, H.L. and De Oliveira E Cruz De AragÃ£o, L.E. and Moraes, E.C. and De Brito Carreiras, J.M. and Shimabukuro, Y.E.",2021,2021-2025,Quad-pol Advanced Land Observing Satellite / Phased Array L-band Synthetic Aperture Radar-2 (ALOS/PALSAR-2) data for modelling secondary forest above-ground biomass in the central Brazilian Amazon,1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,0,1,0,0,0
974,"Krainovic, P.M. and Bastos, R.P. and Almeida, D.R.D. and Neves Junior, A.F. and Sampaio, P.D.T.B. and Souza, L.A.G.D. and FalcÃ£o, N.P.D.S.",2020,2016-2020,Effect of rosewood plantation chronosequence on soil attributes in Central Amazonia,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
975,"Pedrinho, A. and Mendes, L.W. and do RÃªgo Barros, F.M. and Merloti, L.F. and Martins e Martins, M. and Cotta, S.R. and Andreote, F.D. and Tsai, S.M.",2023,2021-2025,Impacts of deforestation and forest regeneration on soil bacterial communities associated with phosphorus transformation processes in the Brazilian Amazon region,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
976,"Bombi-Haedo, K and Oliveira, FMP and Arnan, X and Ribeiro-Neto, JD and Leal, IR",2025,2021-2025,Ant community recovery in regenerating Caatinga dry forest following slash-and-burn agriculture,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,0,1,0
977,"Venturoli, F. and Felfili, J.M. and Fagg, C.W.",2011,2011-2015,"TEMPORAL EVALUATION OF NATURAL REGENERATION IN A SEMIDECIDUOUS SECONDARY FOREST IN PIRENOPOLIS, GOIAS, BRAZIL",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,0,0,0,0,1,0,0
978,"Gris, D and Temponi, LG",2017,2016-2020,"FLORISTIC SIMILARITY IN STRETCHES OF A SEASONAL SEMIDECIDUAL FOREST OF SANTA MARIA BIODIVERSITY CORRIDOR, PARANA STATE",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
979,"Silva Costa, L.G. and Miranda, I.S. and Grimaldi, M. and Silva, M.L. and Mitja, D. and Lima, T.T.S.",2012,2011-2015,Biomass in different types of land use in the Brazil's 'arc of deforestation',1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,0,1,0,0,0
980,"Souza, LS and Falchi, IS",2013,2011-2015,Euterpe edulis Seedlings in the Understory of Two Forest Fragments,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,1,0,0,1,0,0,0,0
981,"Bragagnolo, C and Nogueira, AA and Pinto-Da-Rocha, R and Pardini, R",2007,2006-2010,Harvestmen in an Atlantic forest fragmented landscape: Evaluating assemblage response to habitat quality and quantity,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
983,"Bordon, NG and Nogueira, A and Leal, N and Higuchi, N",2019,2016-2020,"Blowdown disturbance effect on the density, richness and species composition of the seed bank in Central Amazonia",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,0,0,0,0,1,0,0,0
984,"Martius, C. and HÃ¶fer, H. and Garcia, M.V.B. and RÃ¶mbke, J. and FÃ¶rster, B. and Hanagarth, W.",2004,2001-2005,Microclimate in agroforestry systems in central Amazonia:: does canopy closure matter to soil organisms?,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0
985,"da Silva, DA and Vibrans, AC and Pfeifer, M",2024,2021-2025,Edge effect and species richness modulate biomass stocks and change over time in secondary forest fragments in the subtropical Atlantic Forest,1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,1,0,0,0,0
986,"Pereira, G.H.A. and Pereira, M.G. and dos Anjos, L.H.C. and Amorim, T.A. and Menezes, C.E.G.",2013,2011-2015,"LITTER DECOMPOSITION, DIVERSITY AND FUNCTIONALITY OF SOIL INVERTEBRATES IN AN ATLANTIC RAIN FOREST FRAGMENT",0,0,1,NA,1,0,0,1,0,0,1,0,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
987,"de Freitas, A.D.S. and Vanderborght, B. and Barth, O.M.",2018,2016-2020,"Pollen resources used by Melipona quadrifasciata anthidioides Lepeletier in an urban forest in Rio de Janeiro city, Brazil",1,0,0,0,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,pollination,0,0,1,0,1,0,0,0,0
988,"LÃ³pez-Baucells, A. and Rowley, S. and Rocha, R. and Bobrowiec, P.E.D. and Palmeirim, J.M. and Farneda, F.Z. and Meyer, C.F.J.",2022,2021-2025,"Interplay between local and landscape-scale effects on the taxonomic, functional and phylogenetic diversity of aerial insectivorous neotropical bats",0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
989,"Oliveira-Neto, N.E. and Nascimento, D.R. and Carvalho, F.A.",2017,2016-2020,Biodiversity inventory of trees in a neotropical secondary forest after abandonment of shaded coffee plantation,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,1,0,0,0,0
990,"Martius, C.",2003,2001-2005,Rainfall and air humidity: non-linear relationships with termite swarming in Amazonia,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
992,"Lima, A and Moscardo, A and Silva, T and Leitold, V and Coura, S and Aragao, LEOC and Rudorf, BF and Formaggio, AR and Shimabukuro, YE",2012,2011-2015,SPATIAL - TEMPORAL PATTERN OF FOREST REGENERATION IN AREAS DEFORESTED IN THE EASTERN AMAZON,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
993,"Sccoti, MSV and Araujo, MM and Tonetto, TD and Longhi, SJ",2016,2016-2020,DYNAMICS OF SEED IN REMAINING OF SUBTROPICAL SEASONAL FOREST,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,0,0,0,1,0,0,0,1
994,"Carneiro, MAF and Gaglioti, AL and Carvalho, KS and Nascimento, IC and Zina, J",2018,2016-2020,The Habitat Affects the Ecological Interactions between Azteca Forel (Hymenoptera: Formicidae) and Cecropia Loefl. (Urticaceae Juss.),1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,herbivory,0,0,0,1,1,0,0,0,0
995,"da Silva, CF and Pereira, MG and dos Santos, VL and Miguel, DL and da Silva, EMR",2016,2016-2020,"ARBUSCULAR MYCORRHIZAL FUNGI: COMPOSITION, LENGHT EXTRARADICAL MYCELIUM AND GLOMALIN IN AREAS OF ATLANTIC FOREST, RIO DE JANEIRO",0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
997,"SÃ¡nchez-Tapia, A. and Sansevero, J.B.B. and Garbin, M.L. and Braga, J.M.A. and Figueiredo, P.H.A. and Scarano, F.R.",2020,2016-2020,Glass Half-Full or Half-Empty? A Fire-Resistant Species Triggers Divergent Regeneration in Low-Resilience Pastures,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
999,"Costa, T.L. and Sampaio, E.V.S.B. and AraÃºjo, E.L. and Silva, A.F. and Freitas, A.D.S.",2021,2021-2025,Contributions of Leguminosae to young and old stands of neotropical forests under different environmental conditions,1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,1,0,0,1,0
1000,"Gastauer, M. and Pinheiro, T. and Caldeira, C.F. and Ramos, S.J. and Coelho, R.R. and Fonseca, D.S. and Tyski, L. and Cardoso, A.L.D.R. and de SÃ¡ Carvalho Neto, C. and GuimarÃ£es, L. and Sanjuan de Medeiros Sarmento, P.",2024,2021-2025,Large-scale forest restoration generates comprehensive biodiversity gains in an Amazonian mining site,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
1001,"Schroth, G and da Mota, MSS and Lopes, R and de Freitas, AF",2004,2001-2005,"Extractive use, management and in situ domestication of a weedy palm, Astrocaryum tucuma, in the central Amazon",1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,,0,0,0,1,0,1,0,0,0
1004,"Bianchi, MD and Scoriza, RN and de Resende, AS and Campello, EFC and Correia, MEF and da Silva, EMR",2017,2016-2020,Soil Macrofauna as Indicators in Tree Legume Revegetation,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
1005,"Salimon, CI and Davidson, EA and Victoria, RL and Melo, AWF",2004,2001-2005,CO2 flux from soil in pastures and forests in southwestern Amazonia,0,0,1,NA,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1007,"Dullius, M. and Dalmolin, R.S.D. and De AraÃºjo Pedron, F. and Longhi, S.J. and Horst, T.Z. and Moura-Bueno, J.M.",2018,2016-2020,Pedological and topographical influence on the distribution of tree species in different stages of regeneration,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,0
1008,"Fernandes, MM and Fernandes, MRD and Lima, RP and Cruz, NND",2012,2011-2015,FAUNA IN SOIL REVEGETATED WITH DEGRADED AREA ENTEROLOBIUM CONTORTISILIQUUM IN SOUTHERN PIAUI,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,1,0
1009,"Berenguer, E. and Ferreira, J. and Gardner, T.A. and AragÃ£o, L.E.O.C. and De Camargo, P.B. and Cerri, C.E. and Durigan, M. and De Oliveira, R.C. and Vieira, I.C.G. and Barlow, J.",2014,2011-2015,A large-scale field assessment of carbon stocks in human-modified tropical forests,1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,0,0,0,0,0
1010,"Lopes, D.N. and Tsuyuki, S.",2024,2021-2025,Deforestation and Forest Degradation Detection in the Brazilian Amazon: A Comparative Analysis of Two Areas and Their Conservation Units,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
1011,"Rodrigues, MACM and Miranda, IS and Kato, MDSA",2007,2006-2010,Flora and structure of the secondary vegetation after the use of different crushers,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
1012,"Ferreira, F.C. and Rodrigues, R.A. and Ellis, V.A. and Leite, L.O. and Borges, M.A.Z. and Braga, E.M.",2017,2016-2020,Habitat modification and seasonality influence avian haemosporidian parasite distributions in southeastern Brazil,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,0,0
1013,"Hawes, J. and Da Silva Motta, C. and Overal, W.L. and Barlow, J. and Gardner, T.A. and Peres, C.A.",2009,2006-2010,"Diversity and composition of Amazonian moths in primary, secondary and plantation forests",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1014,"da Cruz, MP and Campos, JB and Torezan, JMD",2018,2016-2020,"INFLUENCE OF TOPOGRAPHY AND CANOPY OPENING IN THE STRUCTURE OF A HERB SHRUB COMPONENT IN TWO FOREST AREAS, IN THE UPPER PARANA RIVER FLOODPLAIN",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
1015,"Walker, R",2003,2001-2005,Mapping process to pattern in the landscape change of the Amazonian frontier,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
1016,"Heinrich, VHA and Vancutsem, C and Dalagnol, R and Rosan, TM and Fawcett, D and Silva, CHLS and Cassol, HLG and Achard, F and Jucker, T and Silva, CA and House, J and Sitch, S and Hales, TC and Aragao, LEOC",2023,2021-2025,The carbon sink of secondary and degraded humid tropical forests,1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,0,1,0,0,0
1017,"dos Santos, M.F.B. and Cademartori, C.V.",2015,2011-2015,AVIFAUNA COMPOSITION AND ABUNDANCE IN FOUR VEGETATION PHYSIOGNOMIES OF A RURAL AREA OF THE ATLANTIC FOREST DOMAIN IN SOUTHERN BRAZIL,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,0,0,1
1018,"Appel, G. and Meyer, C.F.J. and Bobrowiec, P.E.D.",2023,2021-2025,Fear or food? Prey availability is more important than predation risk in determining aerial insectivorous bat responses across a disturbed tropical forest landscape,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1019,"Brun, E.J. and Brun, F.G.K. and CorrÃªa, R.S. and Vaccaro, S. and Schumacher, M.V.",2010,2006-2010,"Micronutrient dynamics in the forest biomass in succession stages of a seasonal deciduous forest, RS, Brazil",1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,1,0,0,0,0
1020,"Robinson, S.J.B. and van den Berg, E. and Meirelles, G.S. and Ostle, N.",2015,2011-2015,Factors influencing early secondary succession and ecosystem carbon stocks in Brazilian Atlantic Forest,1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,1,0,0,0,0
1021,"Sobrinho, M.S. and Tabarelli, M. and Machado, I.C. and Sfair, J.C. and Bruna, E.M. and Lopes, A.V.",2016,2016-2020,"Land use, fallow period and the recovery of a Caatinga forest",1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,,0,0,0,1,0,0,0,1,0
1023,"de Paula, FR and Leal, CG and Leitao, RP and Ferraz, SFD and Pompeu, PS and Zuanon, JAS and Hughes, RM",2022,2021-2025,The role of secondary riparian forests for conserving fish assemblages in eastern Amazon streams,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1027,"Oliveira, A and Ferrari, S",2008,2006-2010,Habitat Exploitation by Free-ranging Saguinus niger in Eastern Amazonia,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1028,"Silva, C.E.M.d. and GonÃ§alves, J.F.d.C. and Feldpausch, T.R.",2008,2006-2010,"Water-use efficiency of tree species following calcium and phosphorus application on an abandoned pasture, central Amazonia, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
1029,"Coddington, CPJ and Cooper, WJ and Rutt, CL and Mokross, K and Amaral, BR and Stouffer, PC and Luther, DA",2023,2021-2025,Amazonian mixed-species flocks demonstrate flexible preferences for vertical forest structure,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1030,"Lira, P.K. and Tambosi, L.R. and Ewers, R.M. and Metzger, J.P.",2012,2011-2015,Land-use and land-cover change in Atlantic Forest landscapes,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,1,0,0,0,0
1031,"Pereira, I.R.C. and de Carvalho Morais, V.M. and Emmert, F. and Nascimento, R.G.M.",2021,2021-2025,"Size, Ecology, and Seasonality Affect the Monthly Diametric Growth of Trees in a Secondary Forest",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,0,1,0,0,0
1032,"Norden, N. and Angarita, H.A. and Bongers, F. and MartÃ­nez-Ramos, M. and Cerda, I.G.-D.L. and Van Breugel, M. and Lebrija-Trejos, E. and Meave, J.A. and Vandermeer, J. and Williamson, G.B. and Finegan, B. and Mesquita, R. and Chazdon, R.L.",2015,2011-2015,Successional dynamics in Neotropical forests are as uncertain as they are predictable,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1033,"Kellermann, B. and Lacerda, A.E.B.",2019,2016-2020,Arrested development? Investigating the role of bamboo in Araucaria Forest succession in Southern Brazil,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
1034,"Longworth, JB and Mesquita, RC and Bentos, TV and Moreira, MP and Massoca, PE and Williamson, GB",2014,2011-2015,Shifts in Dominance and Species Assemblages over Two Decades in Alternative Successions in Central Amazonia,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
1035,"Moraes, R.M. and MendonÃ§a Jr., M.S. and Ott, R.",2013,2011-2015,Carabid beetle assemblages in three environments in the Araucaria humid forest of southern Brazil,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
1037,"Marques, MCM and Zwiener, VP and Ramos, FM and Borgo, M and Marques, R",2014,2011-2015,Forest structure and species composition along a successional gradient of Lowland Atlantic Forest in Southern Brazil,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,0
1038,"Rufino Vaz, D. and Dobner, M. and Callegari Scipioni, M. and Nicoletti, M.F. and Arce, J.E.",2022,2021-2025,Old-growth and secondary Araucaria Forest characterization,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,0
1039,"Berenguer, E and Gardner, TA and Ferreira, J and Aragao, LEOC and Mac Nally, R and Thomson, JR and Vieira, ICG and Barlow, J",2018,2016-2020,Seeing the woods through the saplings: Using wood density to assess the recovery of human-modified Amazonian forests,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
1040,"De Carvalheiro, K.O. and Nepstad, D.C.",1996,1996-2000,Deep soil heterogeneity and fine root distribution in forests and pastures of eastern Amazonia,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
1041,"Visscher, A.M. and Franco de Carvalho da Silva Pereira, M. and Kuyper, T.W. and Lavres, J. and Eduardo Pellegrino Cerri, C. and Thadeu Zarate do Couto, H. and Abbud Righi, C.",2021,2021-2025,Moderate swidden agriculture inside dense evergreen ombrophilous forests can sustain soil chemical properties over 10-15 year cycles within the Brazilian Atlantic Forest,1,0,0,0,0,0,1,1,0,0,0,0,3,socioecological,0,0,0,1,socioecological,,0,0,0,1,1,0,0,0,0
1042,"Ackerman, I.L. and Teixeira, W.G. and Riha, S.J. and Lehmann, J. and Fernandes, E.C.M.",2007,2006-2010,The impact of mound-building termites on surface soil properties in a secondary forest of Central Amazonia,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
97,"Bruno Rocha Martins, W. and Douglas Roque Lima, M. and de Oliveira Barros Junior, U. and Sousa Villas-Boas Amorim, L. and de Assis Oliveira, F. and Schwartz, G.",2020,2016-2020,Ecological methods and indicators for recovering and monitoring ecosystems after mining: A global literature review,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
